"crops","nitrogen","phosphorus","potassium","ph","temperature","annual_rainfall","season","soil_type","category"
"arecanut",100,30,150,7,25,75,"rabi","alluvial","class 12"
"arecanut",110,30,150,7,25,75,"rabi","alluvial","class 12"
"arecanut",90,40,150,7,25,75,"rabi","alluvial","class 12"
"arecanut",100,40,150,7,25,75,"rabi","alluvial","class 12"
"arecanut",110,40,150,7,25,75,"rabi","alluvial","class 12"
"arecanut",90,50,150,7,25,75,"rabi","alluvial","class 12"
"arecanut",100,50,150,7,25,75,"rabi","alluvial","class 12"
"arecanut",110,50,150,7,25,75,"rabi","alluvial","class 12"
"arecanut",90,30,130,5.2,35,75,"rabi","alluvial","class 12"
"arecanut",100,30,130,5.2,35,75,"rabi","alluvial","class 12"
"arecanut",110,30,130,5.2,35,75,"rabi","alluvial","class 12"
"arecanut",90,40,130,5.2,35,75,"rabi","alluvial","class 12"
"arecanut",100,40,130,5.2,35,75,"rabi","alluvial","class 12"
"arecanut",110,40,130,5.2,35,75,"rabi","alluvial","class 12"
"arecanut",90,50,130,5.2,35,75,"rabi","alluvial","class 12"
"arecanut",100,50,130,5.2,35,75,"rabi","alluvial","class 12"
"arecanut",110,50,130,5.2,35,75,"rabi","alluvial","class 12"
"arecanut",90,30,140,5.2,35,75,"rabi","alluvial","class 12"
"arecanut",100,30,140,5.2,35,75,"rabi","alluvial","class 12"
"arecanut",110,30,140,5.2,35,75,"rabi","alluvial","class 12"
"arecanut",90,40,140,5.2,35,75,"rabi","alluvial","class 12"
"arecanut",100,40,140,5.2,35,75,"rabi","alluvial","class 12"
"arecanut",110,40,140,5.2,35,75,"rabi","alluvial","class 12"
"arecanut",90,50,140,5.2,35,75,"rabi","alluvial","class 12"
"arecanut",100,50,140,5.2,35,75,"rabi","alluvial","class 12"
"arecanut",110,50,140,5.2,35,75,"rabi","alluvial","class 12"
"arecanut",90,30,150,5.2,35,75,"rabi","alluvial","class 12"
"arecanut",100,30,150,5.2,35,75,"rabi","alluvial","class 12"
"arecanut",110,30,150,5.2,35,75,"rabi","alluvial","class 12"
"arecanut",90,40,150,5.2,35,75,"rabi","alluvial","class 12"
"arecanut",100,40,150,5.2,35,75,"rabi","alluvial","class 12"
"arecanut",110,40,150,5.2,35,75,"rabi","alluvial","class 12"
"arecanut",90,50,150,5.2,35,75,"rabi","alluvial","class 12"
"arecanut",100,50,150,5.2,35,75,"rabi","alluvial","class 12"
"arecanut",110,50,150,5.2,35,75,"rabi","alluvial","class 12"
"arecanut",90,30,130,7,35,75,"rabi","alluvial","class 12"
"arecanut",100,30,130,7,35,75,"rabi","alluvial","class 12"
"arecanut",110,30,130,7,35,75,"rabi","alluvial","class 12"
"arecanut",90,40,130,7,35,75,"rabi","alluvial","class 12"
"arecanut",100,40,130,7,35,75,"rabi","alluvial","class 12"
"arecanut",110,40,130,7,35,75,"rabi","alluvial","class 12"
"arecanut",90,50,130,7,35,75,"rabi","alluvial","class 12"
"arecanut",100,50,130,7,35,75,"rabi","alluvial","class 12"
"arecanut",110,50,130,7,35,75,"rabi","alluvial","class 12"
"arecanut",90,30,140,7,35,75,"rabi","alluvial","class 12"
"arecanut",100,30,140,7,35,75,"rabi","alluvial","class 12"
"arecanut",110,30,140,7,35,75,"rabi","alluvial","class 12"
"arecanut",90,40,140,7,35,75,"rabi","alluvial","class 12"
"arecanut",100,40,140,7,35,75,"rabi","alluvial","class 12"
"arecanut",110,40,140,7,35,75,"rabi","alluvial","class 12"
"arecanut",90,50,140,7,35,75,"rabi","alluvial","class 12"
"arecanut",100,50,140,7,35,75,"rabi","alluvial","class 12"
"arecanut",110,50,140,7,35,75,"rabi","alluvial","class 12"
"arecanut",90,30,150,7,35,75,"rabi","alluvial","class 12"
"arecanut",100,30,150,7,35,75,"rabi","alluvial","class 12"
"arecanut",110,30,150,7,35,75,"rabi","alluvial","class 12"
"arecanut",90,40,150,7,35,75,"rabi","alluvial","class 12"
"arecanut",100,40,150,7,35,75,"rabi","alluvial","class 12"
"arecanut",110,40,150,7,35,75,"rabi","alluvial","class 12"
"arecanut",90,50,150,7,35,75,"rabi","alluvial","class 12"
"arecanut",100,50,150,7,35,75,"rabi","alluvial","class 12"
"arecanut",110,50,150,7,35,75,"rabi","alluvial","class 12"
"arecanut",90,30,130,5.2,25,450,"rabi","alluvial","class 12"
"arecanut",100,30,130,5.2,25,450,"rabi","alluvial","class 12"
"arecanut",110,30,130,5.2,25,450,"rabi","alluvial","class 12"
"arecanut",90,40,130,5.2,25,450,"rabi","alluvial","class 12"
"arecanut",100,40,130,5.2,25,450,"rabi","alluvial","class 12"
"arecanut",110,40,130,5.2,25,450,"rabi","alluvial","class 12"
"arecanut",90,50,130,5.2,25,450,"rabi","alluvial","class 12"
"arecanut",100,50,130,5.2,25,450,"rabi","alluvial","class 12"
"arecanut",110,50,130,5.2,25,450,"rabi","alluvial","class 12"
"arecanut",90,30,140,5.2,25,450,"rabi","alluvial","class 12"
"arecanut",100,30,140,5.2,25,450,"rabi","alluvial","class 12"
"arecanut",110,30,140,5.2,25,450,"rabi","alluvial","class 12"
"arecanut",90,40,140,5.2,25,450,"rabi","alluvial","class 12"
"arecanut",100,40,140,5.2,25,450,"rabi","alluvial","class 12"
"arecanut",110,40,140,5.2,25,450,"rabi","alluvial","class 12"
"arecanut",90,50,140,5.2,25,450,"rabi","alluvial","class 12"
"arecanut",100,50,140,5.2,25,450,"rabi","alluvial","class 12"
"arecanut",110,50,140,5.2,25,450,"rabi","alluvial","class 12"
"arecanut",90,30,150,5.2,25,450,"rabi","alluvial","class 12"
"arecanut",100,30,150,5.2,25,450,"rabi","alluvial","class 12"
"arecanut",110,30,150,5.2,25,450,"rabi","alluvial","class 12"
"arecanut",90,40,150,5.2,25,450,"rabi","alluvial","class 12"
"arecanut",100,40,150,5.2,25,450,"rabi","alluvial","class 12"
"arecanut",110,40,150,5.2,25,450,"rabi","alluvial","class 12"
"arecanut",90,50,150,5.2,25,450,"rabi","alluvial","class 12"
"arecanut",100,50,150,5.2,25,450,"rabi","alluvial","class 12"
"arecanut",110,50,150,5.2,25,450,"rabi","alluvial","class 12"
"arecanut",90,30,130,7,25,450,"rabi","alluvial","class 12"
"arecanut",100,30,130,7,25,450,"rabi","alluvial","class 12"
"arecanut",110,30,130,7,25,450,"rabi","alluvial","class 12"
"arecanut",90,40,130,7,25,450,"rabi","alluvial","class 12"
"arecanut",100,40,130,7,25,450,"rabi","alluvial","class 12"
"arecanut",110,40,130,7,25,450,"rabi","alluvial","class 12"
"arecanut",90,50,130,7,25,450,"rabi","alluvial","class 12"
"arecanut",100,50,130,7,25,450,"rabi","alluvial","class 12"
"arecanut",110,50,130,7,25,450,"rabi","alluvial","class 12"
"arecanut",90,30,140,7,25,450,"rabi","alluvial","class 12"
"arecanut",100,30,140,7,25,450,"rabi","alluvial","class 12"
"arecanut",110,30,140,7,25,450,"rabi","alluvial","class 12"
"arecanut",90,40,140,7,25,450,"rabi","alluvial","class 12"
"arecanut",100,40,140,7,25,450,"rabi","alluvial","class 12"
"arecanut",110,40,140,7,25,450,"rabi","alluvial","class 12"
"arecanut",90,50,140,7,25,450,"rabi","alluvial","class 12"
"arecanut",100,50,140,7,25,450,"rabi","alluvial","class 12"
"arecanut",110,50,140,7,25,450,"rabi","alluvial","class 12"
"arecanut",90,30,150,7,25,450,"rabi","alluvial","class 12"
"arecanut",100,30,150,7,25,450,"rabi","alluvial","class 12"
"arecanut",110,30,150,7,25,450,"rabi","alluvial","class 12"
"arecanut",90,40,150,7,25,450,"rabi","alluvial","class 12"
"arecanut",100,40,150,7,25,450,"rabi","alluvial","class 12"
"arecanut",110,40,150,7,25,450,"rabi","alluvial","class 12"
"arecanut",90,50,150,7,25,450,"rabi","alluvial","class 12"
"arecanut",100,50,150,7,25,450,"rabi","alluvial","class 12"
"arecanut",110,50,150,7,25,450,"rabi","alluvial","class 12"
"arecanut",90,30,130,5.2,35,450,"rabi","alluvial","class 12"
"arecanut",100,30,130,5.2,35,450,"rabi","alluvial","class 12"
"arecanut",110,30,130,5.2,35,450,"rabi","alluvial","class 12"
"arecanut",90,40,130,5.2,35,450,"rabi","alluvial","class 12"
"arecanut",100,40,130,5.2,35,450,"rabi","alluvial","class 12"
"arecanut",110,40,130,5.2,35,450,"rabi","alluvial","class 12"
"arecanut",90,50,130,5.2,35,450,"rabi","alluvial","class 12"
"arecanut",100,50,130,5.2,35,450,"rabi","alluvial","class 12"
"arecanut",110,50,130,5.2,35,450,"rabi","alluvial","class 12"
"arecanut",90,30,140,5.2,35,450,"rabi","alluvial","class 12"
"arecanut",100,30,140,5.2,35,450,"rabi","alluvial","class 12"
"arecanut",110,30,140,5.2,35,450,"rabi","alluvial","class 12"
"arecanut",90,40,140,5.2,35,450,"rabi","alluvial","class 12"
"arecanut",100,40,140,5.2,35,450,"rabi","alluvial","class 12"
"arecanut",110,40,140,5.2,35,450,"rabi","alluvial","class 12"
"arecanut",90,50,140,5.2,35,450,"rabi","alluvial","class 12"
"arecanut",100,50,140,5.2,35,450,"rabi","alluvial","class 12"
"arecanut",110,50,140,5.2,35,450,"rabi","alluvial","class 12"
"arecanut",90,30,150,5.2,35,450,"rabi","alluvial","class 12"
"arecanut",100,30,150,5.2,35,450,"rabi","alluvial","class 12"
"arecanut",110,30,150,5.2,35,450,"rabi","alluvial","class 12"
"arecanut",90,40,150,5.2,35,450,"rabi","alluvial","class 12"
"arecanut",100,40,150,5.2,35,450,"rabi","alluvial","class 12"
"arecanut",110,40,150,5.2,35,450,"rabi","alluvial","class 12"
"arecanut",90,50,150,5.2,35,450,"rabi","alluvial","class 12"
"arecanut",100,50,150,5.2,35,450,"rabi","alluvial","class 12"
"arecanut",110,50,150,5.2,35,450,"rabi","alluvial","class 12"
"arecanut",90,30,130,7,35,450,"rabi","alluvial","class 12"
"arecanut",100,30,130,7,35,450,"rabi","alluvial","class 12"
"arecanut",110,30,130,7,35,450,"rabi","alluvial","class 12"
"arecanut",90,40,130,7,35,450,"rabi","alluvial","class 12"
"arecanut",100,40,130,7,35,450,"rabi","alluvial","class 12"
"arecanut",110,40,130,7,35,450,"rabi","alluvial","class 12"
"arecanut",90,50,130,7,35,450,"rabi","alluvial","class 12"
"arecanut",100,50,130,7,35,450,"rabi","alluvial","class 12"
"arecanut",110,50,130,7,35,450,"rabi","alluvial","class 12"
"arecanut",90,30,140,7,35,450,"rabi","alluvial","class 12"
"arecanut",100,30,140,7,35,450,"rabi","alluvial","class 12"
"arecanut",110,30,140,7,35,450,"rabi","alluvial","class 12"
"arecanut",90,40,140,7,35,450,"rabi","alluvial","class 12"
"arecanut",100,40,140,7,35,450,"rabi","alluvial","class 12"
"arecanut",110,40,140,7,35,450,"rabi","alluvial","class 12"
"arecanut",90,50,140,7,35,450,"rabi","alluvial","class 12"
"arecanut",100,50,140,7,35,450,"rabi","alluvial","class 12"
"arecanut",110,50,140,7,35,450,"rabi","alluvial","class 12"
"arecanut",90,30,150,7,35,450,"rabi","alluvial","class 12"
"arecanut",100,30,150,7,35,450,"rabi","alluvial","class 12"
"arecanut",110,30,150,7,35,450,"rabi","alluvial","class 12"
"arecanut",90,40,150,7,35,450,"rabi","alluvial","class 12"
"arecanut",100,40,150,7,35,450,"rabi","alluvial","class 12"
"arecanut",110,40,150,7,35,450,"rabi","alluvial","class 12"
"arecanut",90,50,150,7,35,450,"rabi","alluvial","class 12"
"arecanut",100,50,150,7,35,450,"rabi","alluvial","class 12"
"arecanut",110,50,150,7,35,450,"rabi","alluvial","class 12"
"pistachio_nut",80,10,10,7.1,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,10,10,7.1,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,10,10,7.1,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,20,10,7.1,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,20,10,7.1,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,20,10,7.1,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,30,10,7.1,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,30,10,7.1,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,30,10,7.1,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,10,20,7.1,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,10,20,7.1,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,10,20,7.1,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,20,20,7.1,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,20,20,7.1,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,20,20,7.1,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,30,20,7.1,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,30,20,7.1,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,30,20,7.1,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,10,30,7.1,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,10,30,7.1,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,10,30,7.1,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,20,30,7.1,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,20,30,7.1,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,20,30,7.1,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,30,30,7.1,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,30,30,7.1,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,30,30,7.1,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,10,10,7.8,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,10,10,7.8,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,10,10,7.8,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,20,10,7.8,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,20,10,7.8,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,20,10,7.8,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,30,10,7.8,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,30,10,7.8,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,30,10,7.8,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,10,20,7.8,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,10,20,7.8,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,10,20,7.8,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,20,20,7.8,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,20,20,7.8,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,20,20,7.8,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,30,20,7.8,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,30,20,7.8,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,30,20,7.8,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,10,30,7.8,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,10,30,7.8,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,10,30,7.8,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,20,30,7.8,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,20,30,7.8,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,20,30,7.8,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,30,30,7.8,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,30,30,7.8,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,30,30,7.8,38,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,10,10,7.1,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,10,10,7.1,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,10,10,7.1,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,20,10,7.1,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,20,10,7.1,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,20,10,7.1,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,30,10,7.1,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,30,10,7.1,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,30,10,7.1,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,10,20,7.1,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,10,20,7.1,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,10,20,7.1,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,20,20,7.1,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,20,20,7.1,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,20,20,7.1,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,30,20,7.1,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,30,20,7.1,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,30,20,7.1,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,10,30,7.1,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,10,30,7.1,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,10,30,7.1,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,20,30,7.1,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,20,30,7.1,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,20,30,7.1,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,30,30,7.1,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,30,30,7.1,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,30,30,7.1,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,10,10,7.8,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,10,10,7.8,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,10,10,7.8,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,20,10,7.8,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,20,10,7.8,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,20,10,7.8,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,30,10,7.8,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,30,10,7.8,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,30,10,7.8,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,10,20,7.8,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,10,20,7.8,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,10,20,7.8,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,20,20,7.8,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,20,20,7.8,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,20,20,7.8,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,30,20,7.8,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,30,20,7.8,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,30,20,7.8,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,10,30,7.8,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,10,30,7.8,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,10,30,7.8,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,20,30,7.8,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,20,30,7.8,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,20,30,7.8,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,30,30,7.8,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",90,30,30,7.8,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",100,30,30,7.8,40,30,"kharif","sandy_loam","class 3"
"pistachio_nut",80,10,10,7.1,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,10,10,7.1,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,10,10,7.1,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,20,10,7.1,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,20,10,7.1,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,20,10,7.1,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,30,10,7.1,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,30,10,7.1,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,30,10,7.1,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,10,20,7.1,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,10,20,7.1,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,10,20,7.1,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,20,20,7.1,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,20,20,7.1,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,20,20,7.1,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,30,20,7.1,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,30,20,7.1,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,30,20,7.1,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,10,30,7.1,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,10,30,7.1,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,10,30,7.1,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,20,30,7.1,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,20,30,7.1,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,20,30,7.1,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,30,30,7.1,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,30,30,7.1,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,30,30,7.1,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,10,10,7.8,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,10,10,7.8,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,10,10,7.8,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,20,10,7.8,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,20,10,7.8,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,20,10,7.8,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,30,10,7.8,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,30,10,7.8,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,30,10,7.8,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,10,20,7.8,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,10,20,7.8,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,10,20,7.8,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,20,20,7.8,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,20,20,7.8,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,20,20,7.8,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,30,20,7.8,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,30,20,7.8,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,30,20,7.8,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,10,30,7.8,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,10,30,7.8,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,10,30,7.8,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,20,30,7.8,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,20,30,7.8,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,20,30,7.8,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,30,30,7.8,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,30,30,7.8,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,30,30,7.8,38,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,10,10,7.1,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,10,10,7.1,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,10,10,7.1,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,20,10,7.1,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,20,10,7.1,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,20,10,7.1,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,30,10,7.1,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,30,10,7.1,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,30,10,7.1,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,10,20,7.1,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,10,20,7.1,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,10,20,7.1,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,20,20,7.1,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,20,20,7.1,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,20,20,7.1,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,30,20,7.1,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,30,20,7.1,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,30,20,7.1,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,10,30,7.1,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,10,30,7.1,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,10,30,7.1,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,20,30,7.1,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,20,30,7.1,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,20,30,7.1,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,30,30,7.1,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,30,30,7.1,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,30,30,7.1,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,10,10,7.8,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,10,10,7.8,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,10,10,7.8,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,20,10,7.8,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,20,10,7.8,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,20,10,7.8,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,30,10,7.8,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,30,10,7.8,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,30,10,7.8,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,10,20,7.8,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,10,20,7.8,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,10,20,7.8,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",80,20,20,7.8,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",90,20,20,7.8,40,45,"kharif","sandy_loam","class 3"
"pistachio_nut",100,20,20,7.8,40,45,"kharif","sandy_loam","class 3"
